dataset_id,file,boundary_m,label,omega_rpm,axial_depth_m,kurtosis_1st_derivative,ar_coeff_2,d2_energy,skewness_1st_derivative,multi_axis_energy_asymmetry,d3_d4_subband_energy_ratio,coherence_at_dominant_resonant,impulse_factor,cross_axis_peak_delay,cross_spectral_centroid,phase_space_ellipsicity,bivariate_orbit_radius_ratio
3,ds3_time3_93.h5,0.005340597618458012,1,13000.0,0.007,2.077070493011211,-2.026166631987674,474200.3540888055,-0.8434874411784158,-0.3647956816136074,0.28601354409891133,0.9999959272526292,3.346451163019349,0.0035809018567642403,1057.8937228864581,0.7660961699666088,0.30306761449333514
3,ds3_time3_94.h5,0.007071522490262565,0,13500.0,0.001,1.5153651505449015,-0.9595464806452434,22823.109695676132,1.7195879175656772,-0.4567478494917365,0.06086590690651636,0.9999981925089347,2.17653840878413,7.936507936506798e-05,1128.0851504237055,0.6322058345989705,0.26336915071690037
3,ds3_time3_95.h5,0.007071522490262565,0,13500.0,0.002,1.4892938517448358,-0.9236795618875383,48632.60929138468,1.1297601468265313,-0.447053811995991,0.05221600833609583,0.9999972411895262,2.19343626495287,7.936507936506798e-05,1047.681516607391,0.631720674822745,0.2638843309672448
3,ds3_time3_96.h5,0.007071522490262565,0,13500.0,0.003,1.475410585940648,-0.8150593399549767,26987.32651564137,0.620110718115316,-0.4312789615722196,0.053881995442343796,0.9999945653115602,2.195566497063988,7.936507936506798e-05,969.005838495588,0.6308391731639861,0.26459291157144577
3,ds3_time3_97.h5,0.007071522490262565,0,13500.0,0.004,1.4842834638843487,-0.7407247412607556,11078.748744293136,0.48414399451023477,-0.424549424046003,0.05115895603900454,0.9999928135654799,2.172346600221349,7.936507936506798e-05,947.6499662202662,0.6304319491839057,0.2648182321048002
3,ds3_time3_98.h5,0.007071522490262565,0,13500.0,0.005,1.517783866998079,-0.536720416491206,23198.463834731105,0.303479942586607,-0.4129201016896602,0.04367455126751704,0.9999884743244006,2.136435585375867,7.936507936506798e-05,923.6340133826881,0.6300002365841315,0.2651092703261711
3,ds3_time3_99.h5,0.007071522490262565,0,13500.0,0.006,1.5646950729684868,-0.7216294173387194,24952.221720046684,0.18031677572920335,-0.4033925367220594,0.04297185728536436,0.9999829369241333,2.224822823681494,0.00011904761904760196,916.1058266215879,0.6302286644630603,0.2653374266585731
3,ds3_time3_100.h5,0.007071522490262565,0,13500.0,0.007,1.59589068014558,-0.9163217751084466,39994.915501221316,0.11600661900261301,-0.3992481988320565,0.043656014289587285,0.9999794793637978,2.242048987389115,0.00011904761904760196,914.982655814112,0.6307966497887413,0.2654996760860545
3,ds3_time3_101.h5,0.007071522490262565,1,13500.0,0.008,2.05398881200446,-1.75341769884872,109038.4237561004,-0.429131039780918,-0.3813258985986191,0.10507823804300744,0.9999691007638594,2.451302566675457,0.0009920634920633498,954.4299711739111,0.6622846666104926,0.2719522918859125
3,ds3_time3_102.h5,0.007071522490262565,1,13500.0,0.009,2.248836838912954,-1.9899424731920679,375584.825248242,-0.6765786037153145,-0.34975440714287925,0.1166434682173672,0.9999480127007295,2.87322673602543,0.0009920634920633498,1051.599030862503,0.7343213640155603,0.28669394471463305
3,ds3_time3_103.h5,0.009137602026500286,0,14000.0,0.001,1.5260197169187797,-0.9631265808374887,15713.946625382318,1.3590177613031684,-0.49538956611784696,0.06572138060514619,0.9999916452250395,2.0903813823293897,7.936507936506798e-05,1135.5084779131284,0.6591832296144072,0.284095505814374
3,ds3_time3_104.h5,0.009137602026500286,0,14000.0,0.002,1.5204574131473967,-0.9283388344207948,22882.40656515533,0.8740463793029913,-0.48597686017212777,0.06311360960905357,0.9999872871987066,2.0960839542833876,7.936507936506798e-05,1062.413805131997,0.6589949920154966,0.2847419213959321
3,ds3_time3_105.h5,0.009137602026500286,0,14000.0,0.003,1.520732202980362,-0.7832588847122178,19743.101976029182,0.4722610224438123,-0.47075688853842407,0.05697665225450102,0.9999755051063242,2.0524329809885233,7.936507936506798e-05,991.5308846994558,0.6587240305092541,0.2857583232950063
3,ds3_time3_106.h5,0.009137602026500286,0,14000.0,0.004,1.522554007450198,-0.6669987027789246,15350.181504525845,0.368225740537492,-0.4643220613375065,0.054175654480176735,0.9999682605282194,2.020262126235845,0.00011904761904760196,972.8913460324623,0.6586121461968706,0.2861318115658687
